Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes
"Sat, Aug 29, 2020",3:30p,Orlando Magic,104,Milwaukee Bucks,118,Box Score,,,2:21,The Arena,
"Sat, Aug 29, 2020",6:30p,Oklahoma City Thunder,80,Houston Rockets,114,Box Score,,,2:18,HP Field House,
"Sat, Aug 29, 2020",9:00p,Portland Trail Blazers,122,Los Angeles Lakers,131,Box Score,,,2:33,The Arena,
"Sun, Aug 30, 2020",1:00p,Boston Celtics,112,Toronto Raptors,94,Box Score,,,2:24,HP Field House,
"Sun, Aug 30, 2020",3:30p,Los Angeles Clippers,111,Dallas Mavericks,97,Box Score,,,2:16,The Arena,
"Sun, Aug 30, 2020",8:30p,Denver Nuggets,119,Utah Jazz,107,Box Score,,,2:25,The Arena,
"Mon, Aug 31, 2020",6:30p,Miami Heat,115,Milwaukee Bucks,104,Box Score,,,2:33,HP Field House,
"Mon, Aug 31, 2020",9:00p,Houston Rockets,100,Oklahoma City Thunder,104,Box Score,,,2:24,The Arena,
"Tue, Sep 1, 2020",5:30p,Boston Celtics,102,Toronto Raptors,99,Box Score,,,2:26,HP Field House,
"Tue, Sep 1, 2020",8:30p,Utah Jazz,78,Denver Nuggets,80,Box Score,,,2:13,The Arena,
"Wed, Sep 2, 2020",6:30p,Miami Heat,116,Milwaukee Bucks,114,Box Score,,,2:47,HP Field House,
"Wed, Sep 2, 2020",9:00p,Oklahoma City Thunder,102,Houston Rockets,104,Box Score,,,2:30,The Arena,
"Thu, Sep 3, 2020",6:30p,Toronto Raptors,104,Boston Celtics,103,Box Score,,,2:24,HP Field House,
"Thu, Sep 3, 2020",9:00p,Denver Nuggets,97,Los Angeles Clippers,120,Box Score,,,2:13,The Arena,
"Fri, Sep 4, 2020",6:30p,Milwaukee Bucks,100,Miami Heat,115,Box Score,,,2:31,HP Field House,
"Fri, Sep 4, 2020",9:00p,Houston Rockets,112,Los Angeles Lakers,97,Box Score,,,2:24,The Arena,
"Sat, Sep 5, 2020",6:30p,Toronto Raptors,100,Boston Celtics,93,Box Score,,,2:27,HP Field House,
"Sat, Sep 5, 2020",9:00p,Denver Nuggets,110,Los Angeles Clippers,101,Box Score,,,2:22,The Arena,
"Sun, Sep 6, 2020",3:30p,Milwaukee Bucks,118,Miami Heat,115,Box Score,OT,,2:45,The Arena,
"Sun, Sep 6, 2020",8:30p,Houston Rockets,109,Los Angeles Lakers,117,Box Score,,,2:24,The Arena,
"Mon, Sep 7, 2020",6:30p,Boston Celtics,111,Toronto Raptors,89,Box Score,,,2:18,HP Field House,
"Mon, Sep 7, 2020",9:00p,Los Angeles Clippers,113,Denver Nuggets,107,Box Score,,,2:24,The Arena,
"Tue, Sep 8, 2020",6:30p,Miami Heat,103,Milwaukee Bucks,94,Box Score,,,2:32,HP Field House,
"Tue, Sep 8, 2020",9:00p,Los Angeles Lakers,112,Houston Rockets,102,Box Score,,,2:20,The Arena,
"Wed, Sep 9, 2020",6:30p,Toronto Raptors,125,Boston Celtics,122,Box Score,2OT,,3:01,HP Field House,
"Wed, Sep 9, 2020",9:00p,Los Angeles Clippers,96,Denver Nuggets,85,Box Score,,,2:43,The Arena,
"Thu, Sep 10, 2020",7:00p,Los Angeles Lakers,110,Houston Rockets,100,Box Score,,,2:29,The Arena,
"Fri, Sep 11, 2020",6:30p,Denver Nuggets,111,Los Angeles Clippers,105,Box Score,,,2:29,HP Field House,
"Fri, Sep 11, 2020",9:00p,Boston Celtics,92,Toronto Raptors,87,Box Score,,,2:22,The Arena,
"Sat, Sep 12, 2020",8:00p,Houston Rockets,96,Los Angeles Lakers,119,Box Score,,,2:22,The Arena,
"Sun, Sep 13, 2020",1:00p,Los Angeles Clippers,98,Denver Nuggets,111,Box Score,,,2:27,The Arena,
"Tue, Sep 15, 2020",6:30p,Miami Heat,117,Boston Celtics,114,Box Score,OT,,2:41,HP Field House,
"Tue, Sep 15, 2020",9:00p,Denver Nuggets,104,Los Angeles Clippers,89,Box Score,,,2:17,The Arena,
"Thu, Sep 17, 2020",7:00p,Miami Heat,106,Boston Celtics,101,Box Score,,,2:22,The Arena,
"Fri, Sep 18, 2020",9:00p,Denver Nuggets,114,Los Angeles Lakers,126,Box Score,,,2:31,The Arena,
"Sat, Sep 19, 2020",8:30p,Boston Celtics,117,Miami Heat,106,Box Score,,,2:29,The Arena,
"Sun, Sep 20, 2020",7:30p,Denver Nuggets,103,Los Angeles Lakers,105,Box Score,,,2:35,The Arena,
"Tue, Sep 22, 2020",9:00p,Los Angeles Lakers,106,Denver Nuggets,114,Box Score,,,2:34,The Arena,
"Wed, Sep 23, 2020",8:30p,Boston Celtics,109,Miami Heat,112,Box Score,,,2:35,The Arena,
"Thu, Sep 24, 2020",9:00p,Los Angeles Lakers,114,Denver Nuggets,108,Box Score,,,2:31,The Arena,
"Fri, Sep 25, 2020",8:30p,Miami Heat,108,Boston Celtics,121,Box Score,,,2:35,The Arena,
"Sat, Sep 26, 2020",9:00p,Denver Nuggets,107,Los Angeles Lakers,117,Box Score,,,2:32,The Arena,
"Sun, Sep 27, 2020",7:30p,Boston Celtics,113,Miami Heat,125,Box Score,,,2:19,The Arena,
"Wed, Sep 30, 2020",9:00p,Miami Heat,98,Los Angeles Lakers,116,Box Score,,,2:24,The Arena,
